car_id,car_type,vehicle_type,age_years,model_year,model_month,age_string,first_date,last_date,collection_period,efficiency,efficiency_score,avg_temperature,temperature_score,cell_imbalance,cell_imbalance_score,driving_habit_score,charging_count,avg_charging_amount,charging_pattern_score,weighted_avg,age_penalty,final_score
M2210703917,IONIQ5,중형,4.92,2021.0,1.0,2021.01,2021-11-22T14:35:01+00:00,2021-12-07T10:38:40+00:00,2021.11.22 ~ 2021.12.07,3.89,56.36,16.9,100.0,0.0127,86.24,77.73,310.0,2.2,98.23,79.15,5.4,73.75
M2210703918,IONIQ5,중형,4.92,2021.0,1.0,2021.01,2021-10-15T04:59:39+00:00,2021-12-07T19:32:34+00:00,2021.10.15 ~ 2021.12.07,3.02,43.28,15.04,100.0,0.0108,90.82,90.0,39.0,1.6,82.05,74.91,5.4,69.51
M2210703919,IONIQ5,중형,4.92,2021.0,1.0,2021.01,2021-10-15T20:03:04+00:00,2021-12-08T09:09:03+00:00,2021.10.15 ~ 2021.12.08,3.31,47.76,12.93,100.0,0.0119,88.23,90.0,76.0,3.1,92.11,77.64,5.4,72.24
M2210703920,IONIQ5,중형,4.92,2021.0,1.0,2021.01,2021-10-13T18:36:23+00:00,2021-12-08T20:36:25+00:00,2021.10.13 ~ 2021.12.08,3.14,45.19,14.97,100.0,0.0101,92.23,90.0,514.0,1.8,85.51,76.35,5.4,70.95
M2210703921,IONIQ5,중형,4.92,2021.0,1.0,2021.01,2021-10-13T14:03:29+00:00,2021-12-08T18:15:23+00:00,2021.10.13 ~ 2021.12.08,3.53,50.93,16.72,100.0,0.0118,88.64,90.0,262.0,4.5,87.4,77.98,5.4,72.58
M2210703922,IONIQ5,중형,4.92,2021.0,1.0,2021.01,2021-10-12T14:20:17+00:00,2021-12-08T19:29:28+00:00,2021.10.12 ~ 2021.12.08,3.01,43.15,16.1,100.0,0.0104,91.75,90.0,129.0,6.4,85.27,75.55,5.4,70.15
M2210703924,IONIQ5,중형,4.92,2021.0,1.0,2021.01,2021-10-13T15:00:00+00:00,2021-11-24T09:28:39+00:00,2021.10.13 ~ 2021.11.24,3.2,46.06,13.96,100.0,0.0115,89.34,90.0,97.0,4.0,84.54,76.0,5.4,70.6
M2210703925,IONIQ5,중형,4.92,2021.0,1.0,2021.01,2021-10-13T21:22:32+00:00,2021-12-08T18:20:27+00:00,2021.10.13 ~ 2021.12.08,3.83,55.51,18.34,100.0,0.0121,87.73,90.0,1570.0,1.2,97.52,81.05,5.4,75.65
M2210703926,IONIQ5,중형,4.92,2021.0,1.0,2021.01,2021-11-18T11:34:15+00:00,2021-12-08T22:13:37+00:00,2021.11.18 ~ 2021.12.08,2.25,40.0,12.21,100.0,0.0145,79.62,90.0,398.0,0.9,92.96,73.76,5.4,68.36
M2210703927,IONIQ5,중형,4.92,2021.0,1.0,2021.01,2021-11-17T14:03:02+00:00,2021-12-08T20:11:18+00:00,2021.11.17 ~ 2021.12.08,2.43,40.0,12.8,100.0,0.0105,91.48,79.9,38.0,5.4,77.63,71.5,5.4,66.1
M2210703928,IONIQ5,중형,4.92,2021.0,1.0,2021.01,2021-10-12T14:06:25+00:00,2021-12-08T20:38:42+00:00,2021.10.12 ~ 2021.12.08,3.43,49.5,13.21,100.0,0.012,87.97,90.0,495.0,1.3,92.12,78.18,5.4,72.78
M2210703929,IONIQ5,중형,4.92,2021.0,1.0,2021.01,2021-10-18T18:59:09+00:00,2021-11-20T07:51:33+00:00,2021.10.18 ~ 2021.11.20,3.14,45.13,14.89,100.0,0.0105,91.47,86.13,17.0,12.2,88.24,76.02,5.4,70.62
M2210703930,IONIQ5,중형,4.92,2021.0,1.0,2021.01,2021-10-19T13:02:22+00:00,2021-11-24T17:01:58+00:00,2021.10.19 ~ 2021.11.24,2.57,40.0,18.93,100.0,0.0101,92.24,90.0,130.0,2.5,70.77,72.17,5.4,66.77
M2210703931,IONIQ5,중형,4.92,2021.0,1.0,2021.01,2021-10-13T16:17:44+00:00,2021-12-08T23:47:51+00:00,2021.10.13 ~ 2021.12.08,3.03,43.46,11.2,100.0,0.0109,90.71,90.0,257.0,4.3,89.3,76.15,5.4,70.75
M2210703970,IONIQ5,중형,4.92,2021.0,1.0,2021.01,2021-11-08T15:03:48+00:00,2021-12-08T21:23:34+00:00,2021.11.08 ~ 2021.12.08,2.34,40.0,16.08,100.0,0.0075,95.75,90.0,326.0,5.2,96.32,77.01,5.4,71.61
M2210704066,IONIQ5,중형,4.92,2021.0,1.0,2021.01,2021-10-16T12:09:35+00:00,2021-12-08T09:35:33+00:00,2021.10.16 ~ 2021.12.08,3.16,45.44,14.28,100.0,0.0111,90.15,90.0,509.0,1.5,95.68,77.78,5.4,72.38
M2210704067,IONIQ5,중형,4.92,2021.0,1.0,2021.01,2021-11-10T09:41:02+00:00,2021-12-08T11:00:10+00:00,2021.11.10 ~ 2021.12.08,1.63,40.0,10.95,100.0,0.0087,94.44,75.91,81.0,0.9,100.0,75.06,5.4,69.66
M2210704068,IONIQ5,중형,4.92,2021.0,1.0,2021.01,2021-10-18T09:54:43+00:00,2021-12-08T21:24:23+00:00,2021.10.18 ~ 2021.12.08,2.37,40.0,14.6,100.0,0.0112,90.02,90.0,556.0,1.2,92.9,75.49,5.4,70.09
M2210704069,IONIQ5,중형,4.92,2021.0,1.0,2021.01,2021-10-13T21:24:21+00:00,2021-12-08T21:46:08+00:00,2021.10.13 ~ 2021.12.08,3.03,43.55,14.43,100.0,0.009,94.05,90.0,305.0,2.7,92.79,77.32,5.4,71.92
M2210704070,IONIQ5,중형,4.92,2021.0,1.0,2021.01,2021-10-12T13:54:36+00:00,2021-12-08T21:34:03+00:00,2021.10.12 ~ 2021.12.08,3.29,47.41,15.84,100.0,0.0082,95.01,90.0,525.0,3.8,95.14,79.16,5.4,73.76
M2210704163,IONIQ5,중형,4.92,2021.0,1.0,2021.01,2021-11-30T17:12:11+00:00,2021-12-08T19:29:30+00:00,2021.11.30 ~ 2021.12.08,2.52,40.0,12.6,100.0,0.0082,95.07,90.0,15.0,2.7,63.33,71.4,5.4,66.0
M2211120052,IONIQ5,중형,4.92,2021.0,1.0,2021.01,2021-11-10T11:20:45+00:00,2021-11-10T11:25:02+00:00,2021.11.10 ~ 2021.11.10,,0.0,21.0,100.0,0.2592,40.0,74.49,,,80.0,49.08,5.4,43.68
